timestamp,funding_rate,open_interest
2020-01-01 00:06:29.391287,0.0001,139191381
2020-01-01 00:06:29.791157,0.0001,139191381
2020-01-01 00:06:30.191391,0.0001,139191381
2020-01-01 00:06:30.691329,0.0001,139191381
2020-01-01 00:06:30.891399,0.0001,139191381
2020-01-01 00:06:31.491412,0.0001,139191381
2020-01-01 00:06:34.491148,0.0001,139191381
2020-01-01 00:06:35.191461,0.0001,139191381
2020-01-01 00:06:36.491206,0.0001,139191381
2020-01-01 00:06:37.591394,0.0001,139191381
2020-01-01 00:06:38.191276,0.0001,139191381
2020-01-01 00:06:38.800584,0.0001,139034563
2020-01-01 00:06:46.891322,0.0001,139034563
2020-01-01 00:06:47.191330,0.0001,139034563
2020-01-01 00:06:50.791302,0.0001,139034563
2020-01-01 00:06:51.191332,0.0001,139034563
2020-01-01 00:06:51.491418,0.0001,139034563
2020-01-01 00:06:54.991356,0.0001,139034563
2020-01-01 00:06:55.291264,0.0001,139034563
2020-01-01 00:06:56.191419,0.0001,139034563
2020-01-01 00:06:56.291205,0.0001,139034563
2020-01-01 00:06:57.191247,0.0001,139034563
2020-01-01 00:06:58.191495,0.0001,139034563
2020-01-01 00:06:58.491534,0.0001,139034563
2020-01-01 00:06:58.791523,0.0001,139034563
2020-01-01 00:06:59.091315,0.0001,139034563
2020-01-01 00:06:59.191409,0.0001,139034563
2020-01-01 00:07:04.291420,0.0001,139034563
2020-01-01 00:07:06.091297,0.0001,139034563
2020-01-01 00:07:06.191318,0.0001,139034563
2020-01-01 00:07:09.391237,0.0001,139034563
2020-01-01 00:07:09.691264,0.0001,139034563
2020-01-01 00:07:10.191145,0.0001,139034563
2020-01-01 00:07:19.091119,0.0001,139034563
2020-01-01 00:07:19.591343,0.0001,139034563
2020-01-01 00:07:26.391288,0.0001,139034563
2020-01-01 00:07:27.291385,0.0001,139034563
2020-01-01 00:07:27.691463,0.0001,139034563
2020-01-01 00:07:28.291378,0.0001,139034563
2020-01-01 00:07:30.791176,0.0001,139034563
2020-01-01 00:07:30.991431,0.0001,139034563
2020-01-01 00:07:31.391255,0.0001,139034563
2020-01-01 00:07:35.291246,0.0001,139034563
2020-01-01 00:07:35.391273,0.0001,139034563
2020-01-01 00:07:36.091398,0.0001,139034563
2020-01-01 00:07:36.391189,0.0001,139034563
2020-01-01 00:07:37.491303,0.0001,139034563
2020-01-01 00:07:38.591294,0.0001,139034563
2020-01-01 00:07:38.891299,0.0001,139034563
2020-01-01 00:07:39.491237,0.0001,139034563
2020-01-01 00:07:42.191480,0.0001,139071039
2020-01-01 00:07:42.591330,0.0001,139071039
2020-01-01 00:07:43.291301,0.0001,139071039
2020-01-01 00:07:45.091544,0.0001,139071039
2020-01-01 00:07:47.891289,0.0001,139071039
2020-01-01 00:07:49.091430,0.0001,139071039
2020-01-01 00:07:49.791397,0.0001,139071039
2020-01-01 00:07:58.191375,0.0001,139071039
2020-01-01 00:07:58.291292,0.0001,139071039
2020-01-01 00:07:58.691401,0.0001,139071039
2020-01-01 00:07:59.091557,0.0001,139071039
2020-01-01 00:07:59.391306,0.0001,139071039
2020-01-01 00:07:59.591347,0.0001,139071039
2020-01-01 00:08:00.491296,0.0001,139071039
2020-01-01 00:08:00.991399,0.0001,139071039
2020-01-01 00:08:01.491245,0.0001,139071039
2020-01-01 00:08:12.291368,0.0001,139071039
2020-01-01 00:08:12.491327,0.0001,139071039
2020-01-01 00:08:23.391291,0.0001,139071039
2020-01-01 00:08:40.591424,0.0001,139071039
2020-01-01 00:08:41.591344,0.0001,139071039
2020-01-01 00:08:43.691283,0.0001,139071039
2020-01-01 00:08:47.891375,0.0001,139071039
2020-01-01 00:08:48.091421,0.0001,139069977
2020-01-01 00:08:48.391299,0.0001,139069977
2020-01-01 00:08:49.991380,0.0001,139069977
2020-01-01 00:08:51.191404,0.0001,139069977
2020-01-01 00:08:53.791104,0.0001,139069977
2020-01-01 00:08:56.291324,0.0001,139069977
2020-01-01 00:08:56.491297,0.0001,139069977
2020-01-01 00:08:57.291424,0.0001,139069977
2020-01-01 00:08:57.491492,0.0001,139069977
2020-01-01 00:08:59.091218,0.0001,139069977
2020-01-01 00:09:03.591482,0.0001,139069977
2020-01-01 00:09:04.991351,0.0001,139069977
2020-01-01 00:09:06.891215,0.0001,139069977
2020-01-01 00:09:28.491337,0.0001,139069977
2020-01-01 00:09:46.791501,0.0001,139069977
2020-01-01 00:09:48.293088,0.0001,139069977
2020-01-01 00:09:48.391529,0.0001,139069977
2020-01-01 00:09:48.491420,0.0001,139069977
2020-01-01 00:09:55.492338,0.0001,139069977
2020-01-01 00:09:55.691066,0.0001,139069977
2020-01-01 00:09:55.891304,0.0001,139069977
2020-01-01 00:09:56.591037,0.0001,139069977
2020-01-01 00:09:56.791287,0.0001,139069977
2020-01-01 00:09:57.691091,0.0001,139069977
2020-01-01 00:09:58.491308,0.0001,139485834
2020-01-01 00:09:58.891102,0.0001,139485834
2020-01-01 00:09:59.591358,0.0001,139485834
2020-01-01 00:10:00.391472,0.0001,139485834
2020-01-01 00:10:00.591433,0.0001,139485834
2020-01-01 00:10:02.491205,0.0001,139485834
2020-01-01 00:10:04.091415,0.0001,139485834
2020-01-01 00:10:04.691431,0.0001,139485834
2020-01-01 00:10:05.691401,0.0001,139485834
2020-01-01 00:10:06.691257,0.0001,139485834
2020-01-01 00:10:06.891109,0.0001,139485834
2020-01-01 00:10:07.591253,0.0001,139485834
2020-01-01 00:10:08.091168,0.0001,139485834
2020-01-01 00:10:08.691397,0.0001,139485834
2020-01-01 00:10:15.391438,0.0001,139485834
2020-01-01 00:10:15.591149,0.0001,139485834
2020-01-01 00:10:17.691413,0.0001,139485834
2020-01-01 00:10:18.591345,0.0001,139485834
2020-01-01 00:10:18.691277,0.0001,139485834
2020-01-01 00:10:19.591476,0.0001,139485834
2020-01-01 00:10:19.691268,0.0001,139485834
2020-01-01 00:10:26.291118,0.0001,139485834
2020-01-01 00:10:27.691114,0.0001,139485834
2020-01-01 00:10:30.891411,0.0001,139485834
2020-01-01 00:10:31.791151,0.0001,139485834
2020-01-01 00:10:35.591181,0.0001,139485834
2020-01-01 00:10:35.691438,0.0001,139485834
2020-01-01 00:10:36.691177,0.0001,139485834
2020-01-01 00:10:37.891351,0.0001,139485834
2020-01-01 00:10:41.891351,0.0001,139485834
2020-01-01 00:10:42.191337,0.0001,139485834
2020-01-01 00:10:42.791236,0.0001,139485834
2020-01-01 00:10:48.691075,0.0001,139485834
2020-01-01 00:10:49.791178,0.0001,139485834
2020-01-01 00:10:52.791063,0.0001,139485834
2020-01-01 00:10:57.491014,0.0001,139485834
2020-01-01 00:10:57.691070,0.0001,139485834
2020-01-01 00:10:59.591070,0.0001,139485834
2020-01-01 00:10:59.691145,0.0001,139485834
2020-01-01 00:11:01.125522,0.0001,139429651
2020-01-01 00:11:01.991105,0.0001,139429651
2020-01-01 00:11:02.891062,0.0001,139429651
2020-01-01 00:11:04.691011,0.0001,139429651
2020-01-01 00:11:08.391040,0.0001,139429651
2020-01-01 00:11:08.791232,0.0001,139429651
2020-01-01 00:11:11.191139,0.0001,139429651
2020-01-01 00:11:11.791045,0.0001,139429651
2020-01-01 00:11:15.991186,0.0001,139429651
2020-01-01 00:11:16.791113,0.0001,139429651
2020-01-01 00:11:18.091137,0.0001,139429651
2020-01-01 00:11:18.791075,0.0001,139429651
2020-01-01 00:11:19.791065,0.0001,139429651
2020-01-01 00:11:21.591041,0.0001,139429651
2020-01-01 00:11:21.791068,0.0001,139429651
2020-01-01 00:11:26.391049,0.0001,139429651
2020-01-01 00:11:26.791066,0.0001,139429651
2020-01-01 00:11:27.791026,0.0001,139429651
2020-01-01 00:11:28.291046,0.0001,139429651
2020-01-01 00:11:28.591035,0.0001,139429651
2020-01-01 00:11:28.891038,0.0001,139429651
2020-01-01 00:11:30.891236,0.0001,139429651
2020-01-01 00:11:31.291098,0.0001,139429651
2020-01-01 00:11:31.791099,0.0001,139429651
2020-01-01 00:11:32.391073,0.0001,139429651
2020-01-01 00:11:32.891095,0.0001,139429651
2020-01-01 00:11:34.091061,0.0001,139429651
2020-01-01 00:11:34.791095,0.0001,139429651
2020-01-01 00:11:35.891172,0.0001,139429651
2020-01-01 00:11:36.791061,0.0001,139429651
2020-01-01 00:11:38.891079,0.0001,139429651
2020-01-01 00:11:40.691070,0.0001,139429651
2020-01-01 00:11:40.991159,0.0001,139429651
2020-01-01 00:11:41.391050,0.0001,139429651
2020-01-01 00:11:41.791050,0.0001,139429651
2020-01-01 00:11:42.191033,0.0001,139429651
2020-01-01 00:11:42.891077,0.0001,139429651
2020-01-01 00:11:43.591076,0.0001,139429651
2020-01-01 00:11:43.791067,0.0001,139429651
2020-01-01 00:11:45.091253,0.0001,139429651
2020-01-01 00:11:45.591129,0.0001,139429651
2020-01-01 00:11:45.691116,0.0001,139429651
2020-01-01 00:11:45.791030,0.0001,139429651
2020-01-01 00:11:47.291063,0.0001,139429651
2020-01-01 00:11:47.791038,0.0001,139429651
2020-01-01 00:11:48.091110,0.0001,139429651
2020-01-01 00:11:48.791045,0.0001,139429651
2020-01-01 00:11:49.791086,0.0001,139429651
2020-01-01 00:12:06.595526,0.0001,139429651
2020-01-01 00:12:06.891088,0.0001,139429651
2020-01-01 00:12:07.591094,0.0001,139432459
2020-01-01 00:12:08.691062,0.0001,139432459
2020-01-01 00:12:08.891116,0.0001,139432459
2020-01-01 00:12:20.791065,0.0001,139432459
2020-01-01 00:12:20.891086,0.0001,139432459
2020-01-01 00:12:23.690943,0.0001,139432459
2020-01-01 00:12:23.991482,0.0001,139432459
2020-01-01 00:12:28.591183,0.0001,139432459
2020-01-01 00:12:28.891064,0.0001,139432459
2020-01-01 00:12:35.291116,0.0001,139432459
2020-01-01 00:12:36.291090,0.0001,139432459
2020-01-01 00:12:46.591095,0.0001,139432459
2020-01-01 00:12:46.991017,0.0001,139432459
2020-01-01 00:12:49.391061,0.0001,139432459
2020-01-01 00:12:50.991099,0.0001,139432459
2020-01-01 00:12:51.491062,0.0001,139432459
2020-01-01 00:12:51.991035,0.0001,139432459
2020-01-01 00:12:54.491077,0.0001,139432459
2020-01-01 00:12:54.991143,0.0001,139432459
2020-01-01 00:12:57.591065,0.0001,139432459
2020-01-01 00:12:57.991209,0.0001,139432459
2020-01-01 00:13:01.591289,0.0001,139432459
2020-01-01 00:13:03.491138,0.0001,139432459
2020-01-01 00:13:06.691050,0.0001,139432459
2020-01-01 00:13:06.791173,0.0001,139432459
2020-01-01 00:13:06.991129,0.0001,139432459
2020-01-01 00:13:07.791655,0.0001,139432459
2020-01-01 00:13:08.691152,0.0001,139432459
2020-01-01 00:13:09.091086,0.0001,139432459
2020-01-01 00:13:10.591126,0.0001,139432459
2020-01-01 00:13:10.991075,0.0001,139432459
2020-01-01 00:13:20.991110,0.0001,139432459
2020-01-01 00:13:21.091080,0.0001,139432459
2020-01-01 00:13:25.990981,0.0001,139442773
2020-01-01 00:13:26.591055,0.0001,139442773
2020-01-01 00:13:32.092776,0.0001,139442773
2020-01-01 00:13:35.091075,0.0001,139442773
2020-01-01 00:13:35.591120,0.0001,139442773
2020-01-01 00:13:36.091048,0.0001,139442773
2020-01-01 00:13:37.091028,0.0001,139442773
2020-01-01 00:13:39.291078,0.0001,139442773
2020-01-01 00:13:43.096159,0.0001,139442773
2020-01-01 00:13:45.191108,0.0001,139442773
2020-01-01 00:13:47.891075,0.0001,139442773
2020-01-01 00:13:48.091060,0.0001,139442773
2020-01-01 00:13:50.591134,0.0001,139442773
2020-01-01 00:13:51.091082,0.0001,139442773
2020-01-01 00:13:51.791217,0.0001,139442773
2020-01-01 00:13:54.991187,0.0001,139442773
2020-01-01 00:13:55.191120,0.0001,139442773
2020-01-01 00:13:58.891072,0.0001,139442773
2020-01-01 00:13:59.191059,0.0001,139442773
2020-01-01 00:13:59.991044,0.0001,139442773
2020-01-01 00:14:00.191056,0.0001,139442773
2020-01-01 00:14:01.191091,0.0001,139442773
2020-01-01 00:14:01.991091,0.0001,139442773
2020-01-01 00:14:02.291047,0.0001,139442773
2020-01-01 00:14:03.591203,0.0001,139442773
2020-01-01 00:14:04.191050,0.0001,139442773
2020-01-01 00:14:04.691125,0.0001,139442773
2020-01-01 00:14:05.391093,0.0001,139442773
2020-01-01 00:14:05.891046,0.0001,139442773
2020-01-01 00:14:06.194851,0.0001,139442773
2020-01-01 00:14:06.591032,0.0001,139442773
2020-01-01 00:14:07.191086,0.0001,139442773
2020-01-01 00:14:11.191054,0.0001,139442773
2020-01-01 00:14:12.291096,0.0001,139442773
2020-01-01 00:14:29.091059,0.0001,139442773
